batch_no	seed_proposal_key	source_id	source_key	source_node_type	name	source_path	root_name	root_source_key	depth	current_semantic_kind	current_review_decision	root_semantic_kind	root_review_decision	root_review_batch_no	direct_child_count	direct_child_keys	direct_child_names	children_truncated	reviewed_child_count	reviewed_child_process	reviewed_child_task	reviewed_child_method	reviewed_child_material_component	reviewed_child_facility_equipment	reviewed_child_classification	reviewed_child_ambiguous	unreviewed_child_count	reviewed_child_keep	reviewed_child_merge_candidate	reviewed_child_hold	reviewed_child_reject	reviewed_child_refs	unreviewed_child_refs	reviewed_child_mechanical_state	gpt_leaf_family_policy	same_name_mid_count	same_name_mid_paths	same_name_other_source_count	same_name_other_source_refs	sibling_mid_count	sample_sibling_mids	reviewed_sibling_count	reviewed_sibling_refs	lexical_cues	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
633	a620cdc905be80d4d7bd9d73e94e622f8999d506603caaaaecbd92fc832b78b6	CIC_W	714	W_MID	풍력발전소공사	발전설비공사 > 풍력발전소공사	발전설비공사	71	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	249	1	7141	풍력발전소발전시설설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7141:풍력발전소발전시설설비공사	NO_REVIEWED_CHILDREN	PENDING	1	발전설비공사 > 풍력발전소공사	0		8	화력발전소공사 | 수력발전소공사 | 원자력발전소공사 | 조력발전소공사 | 열병합발전소공사 | 태양열발전설비공사 | 발전설비관련공사 | 기타형식분류별발전설비공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
634	45d2460ae9f539582f0cf4fce3fced39fedb11d53d63e1c19ce168c1085cef95	CIC_W	715	W_MID	조력발전소공사	발전설비공사 > 조력발전소공사	발전설비공사	71	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	249	1	7151	조력발전시설설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7151:조력발전시설설비공사	NO_REVIEWED_CHILDREN	PENDING	1	발전설비공사 > 조력발전소공사	0		8	화력발전소공사 | 수력발전소공사 | 원자력발전소공사 | 풍력발전소공사 | 열병합발전소공사 | 태양열발전설비공사 | 발전설비관련공사 | 기타형식분류별발전설비공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
635	9605feb0f6ca1d8497a455ef806bb2710cd56639eb3ba860c02a1172d94ea339	CIC_W	716	W_MID	열병합발전소공사	발전설비공사 > 열병합발전소공사	발전설비공사	71	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	249	1	7161	열병합발전시설설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7161:열병합발전시설설비공사	NO_REVIEWED_CHILDREN	PENDING	1	발전설비공사 > 열병합발전소공사	0		8	화력발전소공사 | 수력발전소공사 | 원자력발전소공사 | 풍력발전소공사 | 조력발전소공사 | 태양열발전설비공사 | 발전설비관련공사 | 기타형식분류별발전설비공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
636	f188b660a283bc4a4fd2ee8154843a93340586291bbda9c051b78ee80c235e73	CIC_W	717	W_MID	태양열발전설비공사	발전설비공사 > 태양열발전설비공사	발전설비공사	71	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	249	1	7171	태양열발전시설설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7171:태양열발전시설설비공사	NO_REVIEWED_CHILDREN	PENDING	1	발전설비공사 > 태양열발전설비공사	0		8	화력발전소공사 | 수력발전소공사 | 원자력발전소공사 | 풍력발전소공사 | 조력발전소공사 | 열병합발전소공사 | 발전설비관련공사 | 기타형식분류별발전설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
637	05ee1296271f7ae14ab293becdc9f1f556a81558b79c99fd7d2cb4444f0b034c	CIC_W	718	W_MID	발전설비관련공사	발전설비공사 > 발전설비관련공사	발전설비공사	71	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	249	3	7181 | 7182 | 7183	터빈및발전기설치공사 | 복수설비설치공사 | LinerPlate설치공사	NO	1	1	0	0	0	0	0	0	2	1	0	0	0	7183:LinerPlate설치공사:PROCESS:KEEP_AS_DISTINCT	7181:터빈및발전기설치공사 | 7182:복수설비설치공사	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	발전설비공사 > 발전설비관련공사	0		8	화력발전소공사 | 수력발전소공사 | 원자력발전소공사 | 풍력발전소공사 | 조력발전소공사 | 열병합발전소공사 | 태양열발전설비공사 | 기타형식분류별발전설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
638	9144d55e67b96a2184442ee9beedd138486e9ee6ad6ebc9f6efec28f89c9b4da	CIC_W	719	W_MID	기타형식분류별발전설비공사	발전설비공사 > 기타형식분류별발전설비공사	발전설비공사	71	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	249	5	7191 | 7192 | 7193 | 7194 | 7195	디젤발전기플랜트설비공사 | 복합발전플랜트설비공사 | 내연발전플랜트설비공사 | 기력발전플랜트설비공사 | 양수발전플랜트설비공사	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		7191:디젤발전기플랜트설비공사 | 7192:복합발전플랜트설비공사 | 7193:내연발전플랜트설비공사 | 7194:기력발전플랜트설비공사 | 7195:양수발전플랜트설비공사	NO_REVIEWED_CHILDREN	PENDING	1	발전설비공사 > 기타형식분류별발전설비공사	0		8	화력발전소공사 | 수력발전소공사 | 원자력발전소공사 | 풍력발전소공사 | 조력발전소공사 | 열병합발전소공사 | 태양열발전설비공사 | 발전설비관련공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
639	656f2a1047affa8d80c5401522f84411ed0b0204801acedf8adb54b69406a139	CIC_W	721	W_MID	제철소공사	제조설비관련공사 > 제철소공사	제조설비관련공사	72	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	250	1	7211	제철설비공사	NO	1	1	0	0	0	0	0	0	0	1	0	0	0	7211:제철설비공사:PROCESS:KEEP_AS_DISTINCT		ALL_REVIEWED_SINGLE_KIND	PENDING	1	제조설비관련공사 > 제철소공사	0		0		0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
640	4b23e02e5c2a6714c948ccd8b5b4281a5ef5a6786b6a28850507847f8ea0cb37	CIC_W	731	W_MID	쓰레기소각설비공사	폐기물처리및대기환경설비관련공사 > 쓰레기소각설비공사	폐기물처리및대기환경설비관련공사	73	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	251	1	7311	쓰레기소각설비공사	NO	1	1	0	0	0	0	0	0	0	0	1	0	0	7311:쓰레기소각설비공사:PROCESS:MERGE_CANDIDATE		ALL_REVIEWED_SINGLE_KIND	PENDING	1	폐기물처리및대기환경설비관련공사 > 쓰레기소각설비공사	0		7	쓰레기관로이송및중계처리설비공사 | 폐기물처리설비공사 | 탈취설비공사 | 탈황설비공사 | 탈질설비공사 | 전기집진기설비공사 | 기타환경설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
641	f383739294df4aa13a6ee5e73db3e8400ce3e03090b791cc5797976b0fda8b3d	CIC_W	732	W_MID	쓰레기관로이송및중계처리설비공사	폐기물처리및대기환경설비관련공사 > 쓰레기관로이송및중계처리설비공사	폐기물처리및대기환경설비관련공사	73	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	251	1	7321	쓰레기관로이송및중계처리시설설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7321:쓰레기관로이송및중계처리시설설비공사	NO_REVIEWED_CHILDREN	PENDING	1	폐기물처리및대기환경설비관련공사 > 쓰레기관로이송및중계처리설비공사	0		7	쓰레기소각설비공사 | 폐기물처리설비공사 | 탈취설비공사 | 탈황설비공사 | 탈질설비공사 | 전기집진기설비공사 | 기타환경설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
642	825fafb2cb0c673e04be97f4b5951a6ee10a97422da44fabc817689fa15d0b35	CIC_W	733	W_MID	폐기물처리설비공사	폐기물처리및대기환경설비관련공사 > 폐기물처리설비공사	폐기물처리및대기환경설비관련공사	73	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	251	1	7331	폐기물처리설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7331:폐기물처리설비공사	NO_REVIEWED_CHILDREN	PENDING	1	폐기물처리및대기환경설비관련공사 > 폐기물처리설비공사	0		7	쓰레기소각설비공사 | 쓰레기관로이송및중계처리설비공사 | 탈취설비공사 | 탈황설비공사 | 탈질설비공사 | 전기집진기설비공사 | 기타환경설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
643	5b2b1b50650cc366df922ba1bb6f8a8b3c7d34b465948b859afc640e34ddaee7	CIC_W	734	W_MID	탈취설비공사	폐기물처리및대기환경설비관련공사 > 탈취설비공사	폐기물처리및대기환경설비관련공사	73	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	251	1	7341	탈취설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7341:탈취설비공사	NO_REVIEWED_CHILDREN	PENDING	1	폐기물처리및대기환경설비관련공사 > 탈취설비공사	0		7	쓰레기소각설비공사 | 쓰레기관로이송및중계처리설비공사 | 폐기물처리설비공사 | 탈황설비공사 | 탈질설비공사 | 전기집진기설비공사 | 기타환경설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
644	b6ddbe6afb37ab217d920c6f7ac39a722ed8a0367618d1b71ce16538be2aa867	CIC_W	735	W_MID	탈황설비공사	폐기물처리및대기환경설비관련공사 > 탈황설비공사	폐기물처리및대기환경설비관련공사	73	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	251	5	7351 | 7352 | 7353 | 7354 | 7355	Absorber&AuxSystem공사 | FlueGasSystem공사 | 석회석운반및석회석슬러리제조설비공사 | 석고탈수및취급설비공사 | FGDAuxSystem공사	NO	3	3	0	0	0	0	0	0	2	3	0	0	0	7351:Absorber&AuxSystem공사:PROCESS:KEEP_AS_DISTINCT | 7352:FlueGasSystem공사:PROCESS:KEEP_AS_DISTINCT | 7355:FGDAuxSystem공사:PROCESS:KEEP_AS_DISTINCT	7353:석회석운반및석회석슬러리제조설비공사 | 7354:석고탈수및취급설비공사	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	폐기물처리및대기환경설비관련공사 > 탈황설비공사	0		7	쓰레기소각설비공사 | 쓰레기관로이송및중계처리설비공사 | 폐기물처리설비공사 | 탈취설비공사 | 탈질설비공사 | 전기집진기설비공사 | 기타환경설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
645	436a3c76d106a94e55c0822dd4f0cd5a1e2a22e6cd1b15e29485b1cbc51230cd	CIC_W	736	W_MID	탈질설비공사	폐기물처리및대기환경설비관련공사 > 탈질설비공사	폐기물처리및대기환경설비관련공사	73	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	251	3	7361 | 7362 | 7363	탈질설비기기류설치공사 | 탈질설비덕트류설치공사 | 탈질설비Support류설치공사	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		7361:탈질설비기기류설치공사 | 7362:탈질설비덕트류설치공사 | 7363:탈질설비Support류설치공사	NO_REVIEWED_CHILDREN	PENDING	1	폐기물처리및대기환경설비관련공사 > 탈질설비공사	0		7	쓰레기소각설비공사 | 쓰레기관로이송및중계처리설비공사 | 폐기물처리설비공사 | 탈취설비공사 | 탈황설비공사 | 전기집진기설비공사 | 기타환경설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
646	8fb86bf35fdba98fa92cb5dc9a63dc98b726fe1ed56ad9552fd8c2f7015f7faf	CIC_W	737	W_MID	전기집진기설비공사	폐기물처리및대기환경설비관련공사 > 전기집진기설비공사	폐기물처리및대기환경설비관련공사	73	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	251	4	7371 | 7372 | 7373 | 7374	전기집진기설비본체설치공사 | 전기집진기설비방풍벽설치공사 | 전기집진기설비Fan Blower류설치공사 | 전기집진기관련부속설비설치공사	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		7371:전기집진기설비본체설치공사 | 7372:전기집진기설비방풍벽설치공사 | 7373:전기집진기설비Fan Blower류설치공사 | 7374:전기집진기관련부속설비설치공사	NO_REVIEWED_CHILDREN	PENDING	1	폐기물처리및대기환경설비관련공사 > 전기집진기설비공사	0		7	쓰레기소각설비공사 | 쓰레기관로이송및중계처리설비공사 | 폐기물처리설비공사 | 탈취설비공사 | 탈황설비공사 | 탈질설비공사 | 기타환경설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
647	38b7b52286182cedbc294f78ce7d15efef646687e1a478ad7a678def459d6745	CIC_W	739	W_MID	기타환경설비공사	폐기물처리및대기환경설비관련공사 > 기타환경설비공사	폐기물처리및대기환경설비관련공사	73	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	251	3	7391 | 7392 | 7393	석탄취급설비공사 | 회처리설비공사 | 음식물감량화설비공사	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		7391:석탄취급설비공사 | 7392:회처리설비공사 | 7393:음식물감량화설비공사	NO_REVIEWED_CHILDREN	PENDING	1	폐기물처리및대기환경설비관련공사 > 기타환경설비공사	0		7	쓰레기소각설비공사 | 쓰레기관로이송및중계처리설비공사 | 폐기물처리설비공사 | 탈취설비공사 | 탈황설비공사 | 탈질설비공사 | 전기집진기설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
648	fb37f8540052d6b2cd2bf487a6b837f7047ab6d719e0d404c411c3683b39ea70	CIC_W	741	W_MID	운반기계설비공사	운송설비공사 > 운반기계설비공사	운송설비공사	74	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	252	1	7411	운반기계설비공사	NO	1	1	0	0	0	0	0	0	0	0	1	0	0	7411:운반기계설비공사:PROCESS:MERGE_CANDIDATE		ALL_REVIEWED_SINGLE_KIND	PENDING	1	운송설비공사 > 운반기계설비공사	0		3	엘리베이터공사 | 에스컬레이터및이동보행로설비공사 | 덤웨이터설비및기타운송설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
649	4af4b49995e563429b90c749391977f41abdb2d25b1f6dad5997bb2b86c1dfc1	CIC_W	742	W_MID	엘리베이터공사	운송설비공사 > 엘리베이터공사	운송설비공사	74	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	252	6	7421 | 7422 | 7423 | 7424 | 7425 | 7426	승객용엘리베이터설비공사 | 승객 운수용엘리베이터설비공사 | 화물용엘리베이터설비공사 | 차량용엘리베이터설비공사 | 비상용엘리베이터설비공사 | 특수용엘리베이터설비공사	NO	0	0	0	0	0	0	0	0	6	0	0	0	0		7421:승객용엘리베이터설비공사 | 7422:승객 운수용엘리베이터설비공사 | 7423:화물용엘리베이터설비공사 | 7424:차량용엘리베이터설비공사 | 7425:비상용엘리베이터설비공사 | 7426:특수용엘리베이터설비공사	NO_REVIEWED_CHILDREN	PENDING	1	운송설비공사 > 엘리베이터공사	0		3	운반기계설비공사 | 에스컬레이터및이동보행로설비공사 | 덤웨이터설비및기타운송설비공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
650	bab12b33bfa3abf5b9d0606516fe2ff8ddf654ec7d2475d8a33f612552f0a912	CIC_W	743	W_MID	에스컬레이터및이동보행로설비공사	운송설비공사 > 에스컬레이터및이동보행로설비공사	운송설비공사	74	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	252	2	7431 | 7432	에스컬레이터설비공사 | 이동보행로설비공사	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		7431:에스컬레이터설비공사 | 7432:이동보행로설비공사	NO_REVIEWED_CHILDREN	PENDING	1	운송설비공사 > 에스컬레이터및이동보행로설비공사	0		3	운반기계설비공사 | 엘리베이터공사 | 덤웨이터설비및기타운송설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
651	19835a9ab91df4670a71ced46de44ccfa682783eb27b12d861f36a3478614fe5	CIC_W	744	W_MID	덤웨이터설비및기타운송설비공사	운송설비공사 > 덤웨이터설비및기타운송설비공사	운송설비공사	74	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	252	2	7441 | 7449	덤웨이터설비공사 | 기타운송설비공사	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		7441:덤웨이터설비공사 | 7449:기타운송설비공사	NO_REVIEWED_CHILDREN	PENDING	1	운송설비공사 > 덤웨이터설비및기타운송설비공사	0		3	운반기계설비공사 | 엘리베이터공사 | 에스컬레이터및이동보행로설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
652	15245ee86d9f093bcc72f12589dee2b21505fdf67f16e68dc479db3702add2e4	CIC_W	761	W_MID	석유비축및수송공사	에너지저장및관련수송설비공사 > 석유비축및수송공사	에너지저장및관련수송설비공사	76	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	253	1	7611	석유비축및수송시설설비공사	NO	1	1	0	0	0	0	0	0	0	1	0	0	0	7611:석유비축및수송시설설비공사:PROCESS:KEEP_AS_DISTINCT		ALL_REVIEWED_SINGLE_KIND	PENDING	1	에너지저장및관련수송설비공사 > 석유비축및수송공사	0		5	LNG및원유저장공사 | 지역열공급공사 | 도시가스공급공사 | 연료처리공사 | 기타에너지원공사	1	762:LNG및원유저장공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
653	b09dc2f34a741c9f2d3fc5b351719417ad140e97e9e1658a4ef24cb3ab714300	CIC_W	763	W_MID	지역열공급공사	에너지저장및관련수송설비공사 > 지역열공급공사	에너지저장및관련수송설비공사	76	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	253	1	7631	지역열공급설비설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7631:지역열공급설비설비공사	NO_REVIEWED_CHILDREN	PENDING	1	에너지저장및관련수송설비공사 > 지역열공급공사	0		5	석유비축및수송공사 | LNG및원유저장공사 | 도시가스공급공사 | 연료처리공사 | 기타에너지원공사	1	762:LNG및원유저장공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
654	0a75b1bd31da5cbb77530e7590fe74e3d1ef4e6885203a6726a66c809faf21bd	CIC_W	764	W_MID	도시가스공급공사	에너지저장및관련수송설비공사 > 도시가스공급공사	에너지저장및관련수송설비공사	76	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	253	1	7641	도시가스공급설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7641:도시가스공급설비공사	NO_REVIEWED_CHILDREN	PENDING	1	에너지저장및관련수송설비공사 > 도시가스공급공사	0		5	석유비축및수송공사 | LNG및원유저장공사 | 지역열공급공사 | 연료처리공사 | 기타에너지원공사	1	762:LNG및원유저장공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
655	665c7b2613f21b510959f5cfc55dbfca9da7c2494d523ed72b49a486ca6ee89b	CIC_W	765	W_MID	연료처리공사	에너지저장및관련수송설비공사 > 연료처리공사	에너지저장및관련수송설비공사	76	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	253	1	7651	연료처리설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7651:연료처리설비공사	NO_REVIEWED_CHILDREN	PENDING	1	에너지저장및관련수송설비공사 > 연료처리공사	0		5	석유비축및수송공사 | LNG및원유저장공사 | 지역열공급공사 | 도시가스공급공사 | 기타에너지원공사	1	762:LNG및원유저장공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
656	94340c156ae7d9a98e402f13c17ae5d82b8d391eb2ae7114bcf03ead86d91030	CIC_W	769	W_MID	기타에너지원공사	에너지저장및관련수송설비공사 > 기타에너지원공사	에너지저장및관련수송설비공사	76	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	253	1	7691	기타에너지원시설설비공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		7691:기타에너지원시설설비공사	NO_REVIEWED_CHILDREN	PENDING	1	에너지저장및관련수송설비공사 > 기타에너지원공사	0		5	석유비축및수송공사 | LNG및원유저장공사 | 지역열공급공사 | 도시가스공급공사 | 연료처리공사	1	762:LNG및원유저장공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
657	eb373e4c48626a09e8c60615e188fa454646ebab3d7a2223091b86d47120f673	CIC_W	811	W_MID	배관․전로공사	전기 자동제어 계장 신호 통신공통공사 > 배관․전로공사	전기 자동제어 계장 신호 통신공통공사	81	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	254	1	8111	배관및전로공사	NO	1	1	0	0	0	0	0	0	0	0	1	0	0	8111:배관및전로공사:PROCESS:MERGE_CANDIDATE		ALL_REVIEWED_SINGLE_KIND	PENDING	1	전기 자동제어 계장 신호 통신공통공사 > 배관․전로공사	0		2	배선․가선공사 | 전기․통신공사관련기타공통공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
658	e066088663d01d820767c3f0971b34fad3f3e906d1fc5237d06f74f293fb3ac2	CIC_W	812	W_MID	배선․가선공사	전기 자동제어 계장 신호 통신공통공사 > 배선․가선공사	전기 자동제어 계장 신호 통신공통공사	81	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	254	1	8121	배선및가선공사	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		8121:배선및가선공사	NO_REVIEWED_CHILDREN	PENDING	1	전기 자동제어 계장 신호 통신공통공사 > 배선․가선공사	0		2	배관․전로공사 | 전기․통신공사관련기타공통공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
659	8c88a6f86a2403407b71f3a17e880cea315be44a771da4530f53a064d30faba5	CIC_W	813	W_MID	전기․통신공사관련기타공통공사	전기 자동제어 계장 신호 통신공통공사 > 전기․통신공사관련기타공통공사	전기 자동제어 계장 신호 통신공통공사	81	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	254	4	8131 | 8132 | 8133 | 8134	전기․통신공사관련건설및연관공사 | 전기․통신공사관련철물류연관공사 | 전기․통신공사관련보조설비및기타공사 | 전기․통신공사관련도장및방청공사	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		8131:전기․통신공사관련건설및연관공사 | 8132:전기․통신공사관련철물류연관공사 | 8133:전기․통신공사관련보조설비및기타공사 | 8134:전기․통신공사관련도장및방청공사	NO_REVIEWED_CHILDREN	PENDING	1	전기 자동제어 계장 신호 통신공통공사 > 전기․통신공사관련기타공통공사	0		2	배관․전로공사 | 배선․가선공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
660	cdd59d0734b914f44b5e6cb52823916adb204ac8c117ecfc2656b8261f512d03	CIC_W	821	W_MID	송전설비공사	송배전․발 수변전전기공사 > 송전설비공사	송배전․발 수변전전기공사	82	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	255	2	8211 | 8212	송전설비별설치공사 | 송전설비공사	NO	1	1	0	0	0	0	0	0	1	1	0	0	0	8211:송전설비별설치공사:PROCESS:KEEP_AS_DISTINCT	8212:송전설비공사	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	송배전․발 수변전전기공사 > 송전설비공사	0		4	배전설비공사 | 발전 수변전관련전기설비공사 | 전차선로공사 | 기타전기설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
661	229db50c74c354e18b6457206c64fb830f0d02fa46e3b2ae916af1743d349b31	CIC_W	822	W_MID	배전설비공사	송배전․발 수변전전기공사 > 배전설비공사	송배전․발 수변전전기공사	82	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	255	2	8221 | 8222	배전설비별기기류설치공사 | 배전설비공사	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		8221:배전설비별기기류설치공사 | 8222:배전설비공사	NO_REVIEWED_CHILDREN	PENDING	2	송배전․발 수변전전기공사 > 배전설비공사 | 전력부하설비공사 > 배전설비공사	0		4	송전설비공사 | 발전 수변전관련전기설비공사 | 전차선로공사 | 기타전기설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
662	6be93d3ad3002cb4ce7ef44904d836f82093578a4d4868b73678039340687dee	CIC_W	823	W_MID	발전 수변전관련전기설비공사	송배전․발 수변전전기공사 > 발전 수변전관련전기설비공사	송배전․발 수변전전기공사	82	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	255	6	8231 | 8232 | 8233 | 8234 | 8235 | 8239	GIS공사 | 변전설비공사 | 큐비클및차단설비공사 | 조상설비공사 | 모선공사 | 기타설비	NO	1	1	0	0	0	0	0	0	5	1	0	0	0	8231:GIS공사:PROCESS:KEEP_AS_DISTINCT	8232:변전설비공사 | 8233:큐비클및차단설비공사 | 8234:조상설비공사 | 8235:모선공사 | 8239:기타설비	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	송배전․발 수변전전기공사 > 발전 수변전관련전기설비공사	0		4	송전설비공사 | 배전설비공사 | 전차선로공사 | 기타전기설비공사	0		ENDS_WITH_공사|CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
663	8efe85224fa8febf6011f7df0bc00f194e59fb54a71a290307c6cb20d0f4f4dc	CIC_W	824	W_MID	전차선로공사	송배전․발 수변전전기공사 > 전차선로공사	송배전․발 수변전전기공사	82	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	255	3	8241 | 8242 | 8243	카테나리전차선공사 | 강체전차선공사 | 신호설비	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		8241:카테나리전차선공사 | 8242:강체전차선공사 | 8243:신호설비	NO_REVIEWED_CHILDREN	PENDING	1	송배전․발 수변전전기공사 > 전차선로공사	0		4	송전설비공사 | 배전설비공사 | 발전 수변전관련전기설비공사 | 기타전기설비공사	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
