source_key	seed_proposal_key	name	hierarchy_level	source_path	effective_semantic_kind	exclusion_lane	exclusion_basis	owner_approval_state
4372	ed1c8d5c7dbbd99fe4a4e63405b30fb870ef7223d71f5ddc5c3cc474892bfcf5	지붕거터(Gutter)	W_LEAF	지붕및홈통공사 > 홈통공사및지붕부속공사 > 지붕거터(Gutter)	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4373	3275456df877d4fc5070115753a33edc5f993dad0820e5f87d5eb0ac8c00fdba	선홈통	W_LEAF	지붕및홈통공사 > 홈통공사및지붕부속공사 > 선홈통	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4374	689a80519913a4785b1d56eccd021b28466a458efc142b70e0726bcf633eb9ff	선홈통물받이	W_LEAF	지붕및홈통공사 > 홈통공사및지붕부속공사 > 선홈통물받이	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4375	bbfd2632a33b1a3c894bddbd237d8c0d3ab8a509e1de2e2a0568849cebefc035	지붕트림	W_LEAF	지붕및홈통공사 > 홈통공사및지붕부속공사 > 지붕트림	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4376	461e2d921f5d488751a435993e88158e87af00cf23ec95fd0c0a8f0841869937	루프드레인	W_LEAF	지붕및홈통공사 > 홈통공사및지붕부속공사 > 루프드레인	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4471	242e3401b358d00901e31bc24de095ab7dc07fe1fce518fc56355ebffda25b72	아크릴계발수제	W_LEAF	방수공사 > 발수제바르기 > 아크릴계발수제	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4472	3f24a66252f5e49ab2b6caafc672715a52ee2b613133a1136343b0cafd862e80	실콘계발수제 - - 대․중․소 분류대․중․소 분류	W_LEAF	방수공사 > 발수제바르기 > 실콘계발수제 - - 대․중․소 분류대․중․소 분류	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4473	1a9f9c7eeb8ca44472079ca790df402c80de19bf795d79520a260f761a60df96	스테아르산염발수제	W_LEAF	방수공사 > 발수제바르기 > 스테아르산염발수제	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4474	2803a348c40b4fa6e9f6363d491609a791840e59ff1b4641c90ae09c6da8d078	규산염발수제	W_LEAF	방수공사 > 발수제바르기 > 규산염발수제	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
448	b15ebf88e5937445d8e2cfec0101f4af6264a04593e56d39149d6582808b7988	방수보호재	W_MID	방수공사 > 방수보호재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4481	866892608efc5339b1fc3207320bec35689489a71fadef2367ff33e2ee6ea7e5	시멘트보호층	W_LEAF	방수공사 > 방수보호재 > 시멘트보호층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4482	6ebbc40bdd6b8a20dad7280355fcd61c2a0f0924f7c2faec97936aef75dc085e	섬유보호층	W_LEAF	방수공사 > 방수보호재 > 섬유보호층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4483	821f56670a7f1743781edd3af83081c973bef0faef44b16bcecf6333337b0980	판형보호층	W_LEAF	방수공사 > 방수보호재 > 판형보호층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4484	3beeb393d7ef86552e75ae9e0fc03bf20f5fb76a149ea9d45ab16d4213116cb4	골재보호층	W_LEAF	방수공사 > 방수보호재 > 골재보호층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4611	3fa23330404851de1a7f6ff4d5dc3f79fdbdd54271e412007a5debf979565e0e	콘크리트프레임	W_LEAF	외부판재공사 > 커튼월프레임및앵커설치 > 콘크리트프레임	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4612	7ca904a033c0df00da493c114038d537f77b7e0df137d4efa26ecdd384044f76	철재프레임	W_LEAF	외부판재공사 > 커튼월프레임및앵커설치 > 철재프레임	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4613	82bc2db9036a33e9ebe7e000d6ee7f466ce1bd7bbb108834a3e8b761388cdb1c	알루미늄프레임	W_LEAF	외부판재공사 > 커튼월프레임및앵커설치 > 알루미늄프레임	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4614	d934ce13446cfb4e731c2cb1c20b6564c94080d7fff6b97747a81b79138ff35a	스테인레스스틸프레임	W_LEAF	외부판재공사 > 커튼월프레임및앵커설치 > 스테인레스스틸프레임	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4615	88d28c3f93f3dda1048e08426e24f73d36edced2630942769c43f33077a6c451	청동프레임	W_LEAF	외부판재공사 > 커튼월프레임및앵커설치 > 청동프레임	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
462	eba6e95794649f6c23e3fb5f853acff38e91ba6afbfc17ce1fb18af722957f76	콘크리트계판넬	W_MID	외부판재공사 > 콘크리트계판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4621	bedea52ff7c8c3f2d2ca93e6e844c6455c5bf4a0b5e1a5ec94d098341b08dc69	콘크리트PC판넬	W_LEAF	외부판재공사 > 콘크리트계판넬 > 콘크리트PC판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4622	1f12abc11a12d2de09ac2fe3e8d51873f028117c532ce2a0a6e3b5101639c058	아스베스토스판넬	W_LEAF	외부판재공사 > 콘크리트계판넬 > 아스베스토스판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4623	58beb1d90833818c97875cc4bb6d2c102db32a1465380a4d81a5e4271939c56c	섬유보강콘크리트판넬	W_LEAF	외부판재공사 > 콘크리트계판넬 > 섬유보강콘크리트판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4624	9142821810cdb7c56940aac75338d285fa1bf19a88ed5fa180373b7c79c0c2cd	골재마감콘크리트판넬	W_LEAF	외부판재공사 > 콘크리트계판넬 > 골재마감콘크리트판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
463	9aad0c98843c7ef259e6adf25a18386c9a1abf3e122ee91549a383e93a4e1485	철재판넬	W_MID	외부판재공사 > 철재판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4631	f3722f8174bd05b0ea2954f5b6737e2b1b0be684f833d954459c7dde9677702f	에폭시코팅철재판넬	W_LEAF	외부판재공사 > 철재판넬 > 에폭시코팅철재판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4632	dcf2307c8af783fecec2b7210e1fe173baab3b0d6cbb8cbdf03bca3b312eff12	법랑코팅철재판넬	W_LEAF	외부판재공사 > 철재판넬 > 법랑코팅철재판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
464	ca591209da9669f13b591a2c70d64a257b5f7c65b11dc2541e21d656ecf16056	금속판넬	W_MID	외부판재공사 > 금속판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4641	f731c906b1f3431178f06144a2a55b43c5df201729e9cae5967cf047b506e7ec	알루미늄판넬	W_LEAF	외부판재공사 > 금속판넬 > 알루미늄판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4642	45631fff24fa6c01b432694b769171fbcb0df32e4305897a27325a23e1eaa677	스테인레스스틸판넬	W_LEAF	외부판재공사 > 금속판넬 > 스테인레스스틸판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4643	99124c341a7251a9bd80959e71f6d07fcb013f0cc08d3385d5efa642dfdab270	동판넬	W_LEAF	외부판재공사 > 금속판넬 > 동판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
465	01be3cc07e9e3e1139a6be00b0a2194b07b46e04c6c99d79888273aba425595e	석재판넬	W_MID	외부판재공사 > 석재판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4651	8533057a1eb388a692b141c2b565ecc01dc65b4a7057f55ca205244f98228c8d	화강석판넬	W_LEAF	외부판재공사 > 석재판넬 > 화강석판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4652	8d86e2010e38d2c10dce79672951d5608ac6d085cb7b2671a18276595e223a8c	대리석판넬	W_LEAF	외부판재공사 > 석재판넬 > 대리석판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4653	e14a359c3b27bb23133339b3c97a7b3f688c3cb2fa5a40c6cd96f1cbf007a64a	사암판넬	W_LEAF	외부판재공사 > 석재판넬 > 사암판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
466	d97ce9ecd20ddfc80eb274a437d174e268b556a88b303bec50c01a925ab35300	유리판넬	W_MID	외부판재공사 > 유리판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4661	cbf9d7a5c5075dabd862c2b4772c1657b849324a7c66985dc48781d73beea713	구조유리커튼월	W_LEAF	외부판재공사 > 유리판넬 > 구조유리커튼월	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4662	852a3b9bbefc73ab2eb4815e8ef5571628735f9ddf34b76322c82e1a0e1139e3	강화유리판넬	W_LEAF	외부판재공사 > 유리판넬 > 강화유리판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
467	8c9ece4531b9c24b6fce284e980120a57fffd790acc9e20516cc5dfa2ec5e828	합성수지판넬	W_MID	외부판재공사 > 합성수지판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4671	1c865c7caac006a11b86782de4307b081db4b504ef2b59e24cf2e14d4f495d94	FRP판넬	W_LEAF	외부판재공사 > 합성수지판넬 > FRP판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4672	5273c9b377ba1144a954121a8e4d6114c35ef2d3009a6cf4912ffa4445d70b43	화이버글라스샌드위치판넬	W_LEAF	외부판재공사 > 합성수지판넬 > 화이버글라스샌드위치판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4673	443c4b02a831e9ab4590a8148967b9f4fbd305337c4846ce6b069c7553a7ba22	폴리카보나이트판넬	W_LEAF	외부판재공사 > 합성수지판넬 > 폴리카보나이트판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
468	14c1e52637e590f2983f60275e55584c682b4a0581c2e792c039a41dd955aac7	대형자기 도기타일판넬	W_MID	외부판재공사 > 대형자기 도기타일판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4681	2fc9abeb53887a74fdefc1484ccd95167ff0df6c0ff194fbd7a31dcc8da06589	대형자기타일판넬	W_LEAF	외부판재공사 > 대형자기 도기타일판넬 > 대형자기타일판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4682	a9e24b4cb24a976daaa98d9389a651fa3d0921ca01ac90dca51a8002aa63e602	대형도기타일판넬	W_LEAF	외부판재공사 > 대형자기 도기타일판넬 > 대형도기타일판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
474	2225099a2047d514c7b47b79ada6c511e545188779e2cf405cb04ea20d2e8302	금속계단	W_MID	금속공사 > 금속계단	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4741	68d5105c440c3bf5faf9178bb9a2207ad7ecdd4c704ee17fe67aaddcda51d80d	스파이럴금속계단	W_LEAF	금속공사 > 금속계단 > 스파이럴금속계단	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4742	5f34b2ee427339780a305cbb1206124d879352d5e7639a77b0367a9018ec3f6a	직선금속계단	W_LEAF	금속공사 > 금속계단 > 직선금속계단	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4743	b08a412fc82862cdde97aa89459a1c70d0fb8d141c094632cac961c9af1309ac	나선 원형금속계단	W_LEAF	금속공사 > 금속계단 > 나선 원형금속계단	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4746	f9bca891d3a504fb5576addd7fdabf85fd73bee48f77709d4d4a7e181c10e6e9	금속난간	W_LEAF	금속공사 > 금속계단 > 금속난간	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4747	5034cec92adc3fa28b26d3fd19c877603883afe7564cf066a348d559effa5f8d	금속계단발판(트레드)	W_LEAF	금속공사 > 금속계단 > 금속계단발판(트레드)	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4748	ee7a99e99206d51316b064205fc7063c1ed5b9ac3ab9e3c118e764fe8a31716c	금속계단넌스립	W_LEAF	금속공사 > 금속계단 > 금속계단넌스립	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4753	43f9bc11ae06191a85a3b41cc96a58f1f4fcbb065b80eb82220e878ed447444c	금속기둥커버	W_LEAF	금속공사 > 금속마감 > 금속기둥커버	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4754	ebdba3174cc7a4da4377f58840018011f1db6c979c4aa7c7ce44cb7311186534	펜코일(Fancoil)덮개	W_LEAF	금속공사 > 금속마감 > 펜코일(Fancoil)덮개	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4771	635b974cabd7279906c0a31804cbb4725f2f5442bc95f5cbc2587ffd47680bd1	금속사다리	W_LEAF	금속공사 > 금속부속물설치 > 금속사다리	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4772	024f28d454c06c791ae007f533a34472e20cf6886108563c59bc8ec86597b790	금속통로	W_LEAF	금속공사 > 금속부속물설치 > 금속통로	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4773	3e2f4b4faa62601f4125ac67f4e84d17cf83178167f7aa7f656e5bdfff321e33	금속지지물	W_LEAF	금속공사 > 금속부속물설치 > 금속지지물	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4774	718a7d48c3a9ef2ceee3897f8219cce4ccb9c736783b591b40933e213550a4f9	개구부금속덮개	W_LEAF	금속공사 > 금속부속물설치 > 개구부금속덮개	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4781	c3e3b78773800e36f5378b36fdff69a486b91446d2bf4446b02babadb107f1c1	간단구조	W_LEAF	금속공사 > 건축잡철물제작설치 > 간단구조	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4782	358e5acfe9150df4f90cb1b3cbea5009dbdacb55655664ac8bb086f4ce76c8e2	보통구조	W_LEAF	금속공사 > 건축잡철물제작설치 > 보통구조	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4783	c0b4b2e3c056d5ba4d68a84ad48639e3c4335c3ecefa1e9f5963ca210462c5a7	복잡구조	W_LEAF	금속공사 > 건축잡철물제작설치 > 복잡구조	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
481	4f667612a03565725020cb64919cefbc76b4dcb8c04a93f01536bc3132a14d8e	문	W_MID	창호공사 > 문	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4811	b0c69d967733c5a960371670c5f72d62cb2278a3967a3b937d74078054899714	문틀	W_LEAF	창호공사 > 문 > 문틀	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4813	d38c298e09a77a6c422824e60400557c7e4ff34c13940e55341c4a68ae08caf6	문	W_LEAF	창호공사 > 문 > 문	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4815	d989728defa5e8de57c6f73071f54232ffc8c0d2c342a82342d8d7155d3ba93f	특수문	W_LEAF	창호공사 > 문 > 특수문	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
482	871e1ac6f662ec402f3aebb868bdce987c55639288ab7f70baa9cf0803d38333	창문	W_MID	창호공사 > 창문	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4821	cb2045be48f962e6084a3a0fbff6ed9141317f0321c06c0bb77da5e1a2ae4ca7	창틀	W_LEAF	창호공사 > 창문 > 창틀	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4823	9352a33561abf4f0b82fc89dfb44d519f02eeb211741dbb4fe12c3eb3680f451	창문 - - 대․중․소 분류대․중․소 분류	W_LEAF	창호공사 > 창문 > 창문 - - 대․중․소 분류대․중․소 분류	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4825	9b44bc32cf578c84e040db2bfc415b878c5d4477de34843ade7a38d98e150822	특수창문	W_LEAF	창호공사 > 창문 > 특수창문	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
483	a707731249b7f45ab38e5347abb58a6c5560d0dbee15000e45071de2a6b4668e	셔터	W_MID	창호공사 > 셔터	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4831	12fe82ad5290a6ae12f02fc87b5a57b83457f9f6e04b7c8990bff609a5e5fa62	철재셔터	W_LEAF	창호공사 > 셔터 > 철재셔터	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
484	db58d3ad19083716671c588de0f3b0891d6337854f2d01f9aa7a4c091bc7d4f1	창호철물	W_MID	창호공사 > 창호철물	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4841	f1568e2d8140659b646cac51edfdd55fa1a1d909d87499a98d5309d2f12f8297	경첩 힌지	W_LEAF	창호공사 > 창호철물 > 경첩 힌지	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4842	557227e65ea233d923e6c2fb7c698cbec841c299f593b2d72def37935656d680	자물쇠	W_LEAF	창호공사 > 창호철물 > 자물쇠	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4843	341ac950c068def0dd36d995f2d306d710b7832709558a8baf1e2dec7b04c3b6	개폐조절기	W_LEAF	창호공사 > 창호철물 > 개폐조절기	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4844	92a32aea6694e85e35e80958224b4286f1ab393627c036a4324a2772817ac4e5	손잡이	W_LEAF	창호공사 > 창호철물 > 손잡이	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4848	9251bc906835676a933fbb4bb05b411bb0ea46141510e059443726e7e32c3548	특수창호철물	W_LEAF	창호공사 > 창호철물 > 특수창호철물	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4861	d48952ebc942f86c3a213e55d2b797f0e418255b3cab3391b028ac136a987895	판유리(플로팅유리)	W_LEAF	창호공사 > 유리공사 > 판유리(플로팅유리)	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4862	eed966ef84d23efc7cf6c8b5530591048cdb099845f1e69b12a88d0e27af4de5	복층유리	W_LEAF	창호공사 > 유리공사 > 복층유리	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4865	97cf15649d59366d72cc869ae4813a5300d868cadcdb24b3105781775d124d79	특수유리	W_LEAF	창호공사 > 유리공사 > 특수유리	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4866	d55a9bf5177f41261fc9d875225a6ceb45dc11aa63563596f787d0e4a268e142	가공유리	W_LEAF	창호공사 > 유리공사 > 가공유리	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4872	fa746930d630decc856d46a17692f1dbc2f2cf2a93bb6db5f64346feb34e403b	가스켓	W_LEAF	창호공사 > 유리부속공사 > 가스켓	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4873	80bd41e3946eea832659981ada0f97303a2e68ff8ae584324312fa9094d5b49b	유리구조고정철물	W_LEAF	창호공사 > 유리부속공사 > 유리구조고정철물	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5111	e76626596b6dc79cef4f5674bb2f6c62c65107491679065437a04f5949160d74	시멘트모르터	W_LEAF	미장공사 > 시멘트모르터미장 > 시멘트모르터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5112	39ee27b8fa653063064cef93ce74848465f951be7cc19eb3c36738bcd11a7960	단열모르터	W_LEAF	미장공사 > 시멘트모르터미장 > 단열모르터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5113	11f565cac73b2bb8bdc351de765fbde5a48462b825acf9c00e30035dda805c9c	내화모르터	W_LEAF	미장공사 > 시멘트모르터미장 > 내화모르터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5114	f8a25b0968b14e4cd328a4d6b856f02c3d02bd4687a1ce44d0e4eb36d62ac284	내화학성모르터	W_LEAF	미장공사 > 시멘트모르터미장 > 내화학성모르터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5115	f4f47ffc09bdece265324c36fa081d712e4d64216648a1d0a8192e98af6b0bdf	프리믹스드모르터	W_LEAF	미장공사 > 시멘트모르터미장 > 프리믹스드모르터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5118	fb4b26ba3f30b2917a770d8c2793cf72be865bfa17dde9c54120ef1904e0fff3	특수시멘트모르터	W_LEAF	미장공사 > 시멘트모르터미장 > 특수시멘트모르터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5121	32a8328ce8d6324a488eb04776fc7ae9d27128f9cc4bb93dc7862192dd4eb160	셀프레벨링모르터	W_LEAF	미장공사 > 합성수지혼화모르터미장 > 셀프레벨링모르터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5122	79ca80171a059ba596fc80a4ef0216d3b95e3221a935f28abdb822ae73fea1f7	에폭시모르터	W_LEAF	미장공사 > 합성수지혼화모르터미장 > 에폭시모르터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
513	4a2afc9181d8d894bd79141b072185f59adff66f6e0a8aab34d9f33ce05c52a5	플라스터	W_MID	미장공사 > 플라스터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5133	af64442f8f876c02d19ff3743289d5e1d14ac42a63fcd60d1c58e7a85f90ac66	돌로마이트플라스터	W_LEAF	미장공사 > 플라스터 > 돌로마이트플라스터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5134	3dd313ffceafab6a8d53957e6ce2b635adee4ee6652362f5c03decb29dfd4b0d	순석고플라스터	W_LEAF	미장공사 > 플라스터 > 순석고플라스터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5135	8ca625c1d2526a90ee14eb779b612c638c268c4370f55f305af05f3cd14026eb	배합석고플라스터	W_LEAF	미장공사 > 플라스터 > 배합석고플라스터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5136	12a42a4d48097a4ec2364ea247abdb00e91b43ad014efcf10a88e1473ee4804d	무수석고플라스터	W_LEAF	미장공사 > 플라스터 > 무수석고플라스터	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5151	9b85f90f6faa6f925796082d4d70d94d240b5c34fb613999ea264619da054d99	온돌방음층	W_LEAF	미장공사 > 온돌바닥공사 > 온돌방음층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5152	5a38180c5f521a1b0f8edc021fe1e75eb593894e28ee941b5f5bfd285b977a4c	온돌보온층	W_LEAF	미장공사 > 온돌바닥공사 > 온돌보온층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5153	0349a9941f3ee115863432246f3b5280ef40ac66d9b11794a84659c9839cd3f6	온돌단열층	W_LEAF	미장공사 > 온돌바닥공사 > 온돌단열층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5156	bc647b758d883da854e888b57aa4a07ca2fe994a708712f150a6fa45db752002	바닥판넬히팅시스템	W_LEAF	미장공사 > 온돌바닥공사 > 바닥판넬히팅시스템	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5412	876e8cbda251ad9ecaa39cb35e83807f79db6037d5b6dbfd6da786ea58ba854e	합성수지쉬트	W_LEAF	수장공사 > 바닥깔기 > 합성수지쉬트	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5413	a214f5ff323ba42c4565d65b63ea2274994738f2faab0c6190d2c242cd60d45f	합성수지판재	W_LEAF	수장공사 > 바닥깔기 > 합성수지판재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5416	fd59c3f27cfd69c43cb42a37b37f28c13b4b2fafcc3f630cb870c1ac5b9a8150	이중바닥판(Accessfloor)	W_LEAF	수장공사 > 바닥깔기 > 이중바닥판(Accessfloor)	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
5418	c37ece443b6c268df3cc5beb5309c868be940de91cf08c80409a386fec4939de	돗자리 다다미	W_LEAF	수장공사 > 바닥깔기 > 돗자리 다다미	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
