review_concept_key	concept_form	source_key	seed_proposal_key	name	hierarchy_level	source_path	effective_semantic_kind	source_candidate_origin	owner_approval_state
88ad68153e3b8034d9a250066fb5148ddd30e507da369c58e73cced1440805c9	SINGLETON	245	f17ba6bcd0464b0c66069ec6af56ed903843e651ef679fe34c7ab002ba416210	지하연속벽흙막이	W_MID	흙막이및지보공사 > 지하연속벽흙막이	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
994c5c6f3e7700bb439cd0c4b1741e3d839795989cfb1523bdf51bbd1e6c9280	SINGLETON	246	57d34e976696b2e8e63cacf5d1dea58c56b69be7822198727818ed6e89caf0d6	흙막이지보공사	W_MID	흙막이및지보공사 > 흙막이지보공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
0a8b567213ab76368a43417e3ad6fd7b89adb92c849cef6e17e80ec6c2075fdd	SINGLETON	2461	aee7e846c2d9fe42cc7d083e8a8e1e24bd2698063fc1cd304685543a1ffb3625	목재지보공사	W_LEAF	흙막이및지보공사 > 흙막이지보공사 > 목재지보공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
be7967021c0ec2b03927f120f77e80740184aed358c5748bfc71d38536fc40b9	SINGLETON	2462	e9bda012ad987b8eda61ee2596d06ff0f0c156b94ae9b6ded9827f73fce5e44c	강재지보공사	W_LEAF	흙막이및지보공사 > 흙막이지보공사 > 강재지보공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
99d4f72c4a1da1c354c994d94db41ef4eb5f02e07d39f540deaa3365553d8799	SINGLETON	2463	7c0dca947aca026030ddde0e88f57e27ccc616d58b6dbc7e5a60189c4994b7fb	강관지보공사	W_LEAF	흙막이및지보공사 > 흙막이지보공사 > 강관지보공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
be1e724587f610fc57a33ba2620df093228ab54c0e36668adc529295c60039b8	SINGLETON	2464	301933e038225d8a9006f770bd041761d7c21378095f50ed1e02511c74d4c123	철근콘크리트지보공사	W_LEAF	흙막이및지보공사 > 흙막이지보공사 > 철근콘크리트지보공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
f1168a4e4a506320c79ba0fcac09dae44be7947144aace80dba61b9a2b378350	SINGLETON	247	bcbb0f751e393ffab3e06b1cc9a38d80c907bbb98c462d2e68ca8cccee97f51e	어스앵커(EarthAnchor) 록앵커흙막이	W_MID	흙막이및지보공사 > 어스앵커(EarthAnchor) 록앵커흙막이	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
ee0c672329b828c681b5de8ec8f03f85327369f24b816c82655f16e0bef524c8	SINGLETON	248	edf25342d1e8eb59f6e1471eff41ef0b3f5a49d99ba66b099341a38f1c1688d4	조립식간이흙막이	W_MID	흙막이및지보공사 > 조립식간이흙막이	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
13f01c1ad0d027cd2397d07a0e9eafb5222e1bbae9c0855e76a6ca66d279e062	SINGLETON	25	b83757c86a8fc1de9faaa1ed3d4a091cb1a2b36914c34468e8fd97b70595ceb1	철근콘크리트공사	W_ROOT	철근콘크리트공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
f0f16c06ab4cb90d25d4fe89308cc6c166adb5d47278506dbaf906f92a58573e	SINGLETON	2512	bb8bba162bad8229b592899a1d3b5a2235a46f4b2c9720488e3617848db10b6a	골재채취 생산	W_LEAF	철근콘크리트공사 > 콘크리트자재 > 골재채취 생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
a4e348e08da8a4e5f535e0a1ed14382cfc73d3ba5abd1e174ef1d2e614152425	SINGLETON	252	3684f8b8205931ccc615e420c4768f25c59977e2e5a9617bc3d7dd251e49de88	콘크리트생산및구입	W_MID	철근콘크리트공사 > 콘크리트생산및구입	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
39f43c011ba393cac28497598616f9562ae5723eec583bc5100030ff7a5286b4	SINGLETON	2521	e21b883f5cc01b07afa20e3ba4608c4284284468cf6d9998c4b8456c3f7276dc	콘크리트생산	W_LEAF	철근콘크리트공사 > 콘크리트생산및구입 > 콘크리트생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
58e88af9a290fbf1488f9595f8420103f1fa3868a286f2c3d3d731c980d831ca	SINGLETON	253	8d0c01308cc552e41e2d3807b23d212fd0f0253d5e0e70d32e9cbef68df23917	콘크리트타설	W_MID	철근콘크리트공사 > 콘크리트타설	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
86f35df022fc2c654219cc0fa23aea81675a2ced09202cd274f10256c8f7a55a	SINGLETON	2531	d327e5e290cb575282755eb3ec15c82a5cfbccfb092741a317245b6f3149a137	무근콘크리트타설	W_LEAF	철근콘크리트공사 > 콘크리트타설 > 무근콘크리트타설	TASK	ORIGINAL_KEEP	NOT_APPROVED
e0b62c2ffdb38aa4bf0f88236420e66a4c9eab05cd8127bacecc0e58293cc846	SINGLETON	2532	01879a39f98313ea3511fb969a0e0fb6a7b523dd3af942abd9f7a38eebae2f90	철근콘크리트타설	W_LEAF	철근콘크리트공사 > 콘크리트타설 > 철근콘크리트타설	TASK	ORIGINAL_KEEP	NOT_APPROVED
8a9f61ba113d0ab2ac8559841b4f7cf4d97422e0fafb29b0774b75ebe1cab66d	SINGLETON	2533	1bed4653b442b3be41a6ad1a3a1aef1647be3df06a1c3e7938d749e036878b6d	프리스트레스콘크리트타설	W_LEAF	철근콘크리트공사 > 콘크리트타설 > 프리스트레스콘크리트타설	TASK	ORIGINAL_KEEP	NOT_APPROVED
505cc70a8518eeb5971a651d8e9ada22c9cf8c4cde874b23f1aa2a5c500f0e3e	SINGLETON	2536	02a39616b78e2332ade15528b769b6e10fb5213211eb9146f7317d8f9df25485	특수콘크리트공사	W_LEAF	철근콘크리트공사 > 콘크리트타설 > 특수콘크리트공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
8f3697afe1d30f13b112001ec5188887d8e4160922faae42c177fc77662d462e	SINGLETON	2537	54ecd94c1717b64dda6514f7a194cd3892e5fe099ba6303f92e7dc24b24fc3e4	콘크리트양생	W_LEAF	철근콘크리트공사 > 콘크리트타설 > 콘크리트양생	TASK	ORIGINAL_KEEP	NOT_APPROVED
19a4f25f379f1c2df1583f09f8eb8c3a87236b69fab9c3d0be4f376b3846b4de	SINGLETON	254	05eb3e36c8f5fdcce15db96bd2efa226b94e3667b56e30da9de3c1df8c4d3979	거푸집공사	W_MID	철근콘크리트공사 > 거푸집공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
702a1972419292ec68b25455315bf5cf56541edaea8c8bdb10a6e9935e0beaf7	SINGLETON	2545	0a68ae42e93d29ca97318f2a72748459be0b4910c8a124ac1923def9b01773c1	특수거푸집공사	W_LEAF	철근콘크리트공사 > 거푸집공사 > 특수거푸집공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
b7d0587740a4af8ef651796b165b1412ce663e1ed875e2d5d1967861fe2b61de	SINGLETON	2548	90274e19c5d776e8eddf31f5744b202f82631e334a4585a638f2f38cdfb37283	거푸집부속공사	W_LEAF	철근콘크리트공사 > 거푸집공사 > 거푸집부속공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
da93d66161177953a78a151ba958258083bd7ecdc307038e8400e97437c377b4	SINGLETON	255	8d40989e5cfd22ee59fe3758d334d6934d0bd8bf0c9ae20860d84b473f37984a	콘크리트보강공사	W_MID	철근콘크리트공사 > 콘크리트보강공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
534a1e029932e65c8b841d1e0b8758b67dacc6df04ab006a8e071ca767250c59	SINGLETON	2551	1166629756a72aa7f819fb5e515cafde3e93cb87ff879d22166c53fb905113d4	철근가공및조립	W_LEAF	철근콘크리트공사 > 콘크리트보강공사 > 철근가공및조립	TASK	ORIGINAL_KEEP	NOT_APPROVED
91607a6b5234112b3b580adf08b809cedf34cd478dbfbf66b3fb34254771e313	SINGLETON	2552	d97750abee55edc7c8420e78f5ce40326c49f92cedc7b4187f85f89e11d693d8	포스트텐션프리스트레싱	W_LEAF	철근콘크리트공사 > 콘크리트보강공사 > 포스트텐션프리스트레싱	TASK	ORIGINAL_KEEP	NOT_APPROVED
1ebe0ce0cfa0c6b2489e7c58d60829f894fd006d8ced691437d6254aa6737243	SINGLETON	2559	b464ea9be1c3d0c9ac4f3860565447aeca82c5c70cbc2a600bd48c1cfa4c0fc3	기타콘크리트보강공사	W_LEAF	철근콘크리트공사 > 콘크리트보강공사 > 기타콘크리트보강공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
03754c84e28a545a6e2f2f5136ab8d915466c43cf7ccc3c05d3193d8829bbd60	SINGLETON	258	3e3181b6f4d10c5cb7c44dc7e2680aea51f64f25dca1e760d3ca922a3df23ce8	콘크리트부속공사	W_MID	철근콘크리트공사 > 콘크리트부속공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
1b8ed90d692f0511bf6d2cd9e9783cb543ce8eb01b5970bfae4ddb63da0f794d	SINGLETON	2586	80f7679b2c3b7023e0eaab51395ac8703334d4b3014ca913228545bd834d2d96	구조물그라우팅공사	W_LEAF	철근콘크리트공사 > 콘크리트부속공사 > 구조물그라우팅공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
b9f29c8796ee9cfb1e440b4f99635a54c802d76b6029dfc2f88345543c73088e	SINGLETON	2587	4dc321e47a7b05995803f08a0bc7d1798e44e6b15b43c5ca2eb750cb8062ae18	콘크리트면마감	W_LEAF	철근콘크리트공사 > 콘크리트부속공사 > 콘크리트면마감	TASK	ORIGINAL_KEEP	NOT_APPROVED
587cf1383ecdcab9cedddc863f15d531d8951055912ed6fdd9c1355880cbe0f3	SINGLETON	2588	a1b9596696ed3a8e19db226c9a3f48c300d4576e617a2bcb4970c31ec5e2204d	부속물매입	W_LEAF	철근콘크리트공사 > 콘크리트부속공사 > 부속물매입	TASK	ORIGINAL_KEEP	NOT_APPROVED
9ff4e35cc5e677d6d8dd41c870da81f1059aab60a35df435d424b7e64af7df61	SINGLETON	26	14c2c897b56fe58093fe57dbde41107553c1ddd72a85c41a1c8b9ae105653c67	프리케스트콘크리트공사	W_ROOT	프리케스트콘크리트공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
0094e4e7a1f0cbeaa70425941c37f1dd06b42da2328faa8fc78d22d5f7693c2a	SINGLETON	262	916b52957a2ed4ff2487f96cc0416087e7642fac86aa4b48db380e1e340d8cf3	PC부재생산	W_MID	프리케스트콘크리트공사 > PC부재생산	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
c3d33ed6b40d64522155ffd68cc6ebe8cec89ff844101d06a9fee4640b8a7dd3	SINGLETON	2621	e34424538f6234fe9adcd42a1dd82f7e433236a8da991353f6d4bff56fbc5c43	일반PC구조부재공장생산	W_LEAF	프리케스트콘크리트공사 > PC부재생산 > 일반PC구조부재공장생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
eab931fc259700442b04eded5a74f35e3cf42ec80df7c8f8bfa0f2d434917d3d	SINGLETON	2622	4467e8d95f746700d76ec546403115eb8640e77c93d5213e55b8850ea032c47c	특수PC구조부재공장생산	W_LEAF	프리케스트콘크리트공사 > PC부재생산 > 특수PC구조부재공장생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
b6deaa27e1a606346c8b88c04d2d0f46e01a431862421fae094cdbc279da49fe	SINGLETON	2623	2ed276137b7a210fba6020f37b18d3e2fa0b3c5b70bce1115c9cf21e17340bbf	기타PC부재공장생산	W_LEAF	프리케스트콘크리트공사 > PC부재생산 > 기타PC부재공장생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
700d44e2086f7e3510b1c8592413bfd7174457af028cd6e2abd663a9660b7a9e	SINGLETON	2624	d16154140d6972d6846ee052a1e01347cc1da6133455492918a93812fb8c5e93	소형PC구조물공장생산	W_LEAF	프리케스트콘크리트공사 > PC부재생산 > 소형PC구조물공장생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
8ec2cc808e50af2600e037cdc6d93e5a0551884be613b17f7d3c6231881658cd	SINGLETON	2625	6dc7e36ae639d777b0305c1bbaa423cdbbc09239cc75c5dd1dcef51d6748e658	일반PC구조부재현장생산	W_LEAF	프리케스트콘크리트공사 > PC부재생산 > 일반PC구조부재현장생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
78667ee606b918b75d4ecd9e903c7a2e93548e314da292f68715e2f134fd2308	SINGLETON	2626	0e13bde5e27897fe3c10699b7403faacceaccc0ae2778b045346a5bf10883314	특수PC구조부재현장생산	W_LEAF	프리케스트콘크리트공사 > PC부재생산 > 특수PC구조부재현장생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
b32eba72110b31e9759ffc30dd95961d023608b0a0ee3c0248bd22eacdc2b62e	SINGLETON	2627	137284d5da1f3b4b86f517453640c79069e005068289ce24f34df3b5502cb8f4	기타PC부재현장생산	W_LEAF	프리케스트콘크리트공사 > PC부재생산 > 기타PC부재현장생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
8218e8727a202f926f45c60d6a1711ce3734d7722bb74641977b953977e5fdf0	SINGLETON	2628	832d7081ea569daa2c6e8c6a73f55e4f637a25167c0fe1738834525867c04fce	소형PC구조물현장생산	W_LEAF	프리케스트콘크리트공사 > PC부재생산 > 소형PC구조물현장생산	TASK	ORIGINAL_KEEP	NOT_APPROVED
e165ed64bfa19b15dd7f70936869885ec4741351e0dee1d7c16c769383ddb7da	SINGLETON	263	c8be52f082068bbc8a2285bed88627abadb82de4bf46ddc8af55c392e751177e	PC부재운반	W_MID	프리케스트콘크리트공사 > PC부재운반	TASK	HOLD_RESOLVED_TASK	NOT_APPROVED
6687836107bb3e7d0a4cdc3c83aedda7d8ac7eaa5618bd2b1bbe34550fe9c44a	SINGLETON	264	07341c776573199af8b2235389736753f5756770450e10db8e5111cc6c364ffb	토목PC구조부재조립	W_MID	프리케스트콘크리트공사 > 토목PC구조부재조립	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
478736d51d40e0e8c95d0abff1e832a22ddd9fd9834f437ff8fb09afc6a4ce08	SINGLETON	2641	2fe7d0c7cc4f196049078178152b5cf7f950bae53062a852be02d68eed9891ca	일반PC보조립	W_LEAF	프리케스트콘크리트공사 > 토목PC구조부재조립 > 일반PC보조립	TASK	ORIGINAL_KEEP	NOT_APPROVED
3345b0a880ce8e44d60232565409d36adf08b1456a9ee557778cb92508bcd4de	SINGLETON	2642	b1b3c02002328b56f8a2b01da3263441a6ba965ff076a9da13c53794232bda82	프리텐션PC보조립	W_LEAF	프리케스트콘크리트공사 > 토목PC구조부재조립 > 프리텐션PC보조립	TASK	ORIGINAL_KEEP	NOT_APPROVED
d8dcf3688ddd3911f04c7591ba9d3d070bec7ebad39d2f81ca9310dcbb061180	SINGLETON	2643	0d813b0982fe51a6a8c62239ca8ace19df8f1fc1ab754909900dea3b8ac6bb1b	포스트텐션PC보조립	W_LEAF	프리케스트콘크리트공사 > 토목PC구조부재조립 > 포스트텐션PC보조립	TASK	ORIGINAL_KEEP	NOT_APPROVED
2bc09911e2a00bdbcfd30faf2027c12d267cb76f788f84005de03d49f70617e8	SINGLETON	2644	888ff3a7e0cb60ad1c349988cf178d4032b0beedfa37529e838b0fefa3e4ccf2	프리프렉스PC보조립	W_LEAF	프리케스트콘크리트공사 > 토목PC구조부재조립 > 프리프렉스PC보조립	TASK	ORIGINAL_KEEP	NOT_APPROVED
27c821d18b97b6f608886edbe2256e3622ff782aefb2c3555bfcdde51dfa3c2b	SINGLETON	2645	53a4bbb98930e56fdf84a48e8faebfc2b76492f497f63dfb19d56d30b11c2864	기둥조립	W_LEAF	프리케스트콘크리트공사 > 토목PC구조부재조립 > 기둥조립	TASK	ORIGINAL_KEEP	NOT_APPROVED
7746bbc8fc5a8ff3710d156df63650c2aae782b6622a8e900bac28f9f3e47c78	SINGLETON	2646	1b8be951bec6ac3940752879a2072e3a8e7fb97ecf3c102a215e87f1d42dc659	PC슬라브조립	W_LEAF	프리케스트콘크리트공사 > 토목PC구조부재조립 > PC슬라브조립	TASK	HOLD_RESOLVED_TASK	NOT_APPROVED
241e8cf487d9313c9bc87d252b8cda80fbcf84336e01ecedffea2fc005f4fdad	SINGLETON	265	c514d7739aeaff3ce58a37d43f33188bdbe7bcf52aa86a5a6c0e538c6870c137	기타토목PC부재조립	W_MID	프리케스트콘크리트공사 > 기타토목PC부재조립	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
2b3f1f44c077431eb18333afd9af4016c7fe8e7c1ba7e3cae8fe0774ab341829	SINGLETON	2651	27c025db2f11a5813613bf60e767efcfd5b7c7188687f900611a3983c4887554	세그멘탈부재조립	W_LEAF	프리케스트콘크리트공사 > 기타토목PC부재조립 > 세그멘탈부재조립	TASK	ORIGINAL_KEEP	NOT_APPROVED
1b5fe88148c46cef4d8d7ab31a1199f3f8972780ca23ac8d08fec82be0bf6496	SINGLETON	2652	5400268a3f23d86a25c553214c3af2d90aa9c3f5ad8a261ac0b1a818c1ec9f87	지하도PC부재조립 - - 대․중․소 분류대․중․소 분류	W_LEAF	프리케스트콘크리트공사 > 기타토목PC부재조립 > 지하도PC부재조립 - - 대․중․소 분류대․중․소 분류	TASK	ORIGINAL_KEEP	NOT_APPROVED
8ea2a77853c0a58cedaff1e4f25ac4b8647fe3cba53a662065d6bd3018f643d4	SINGLETON	2653	9b0925d20816621e9b22502e740a12b3e68867c324d5b842e28a23e8fbbab1f9	암거PC부재조립	W_LEAF	프리케스트콘크리트공사 > 기타토목PC부재조립 > 암거PC부재조립	TASK	ORIGINAL_KEEP	NOT_APPROVED
d65964a503db888d8d4c26d0dc1a539b940355fb130fcd9b0b6d54a18ff90ace	SINGLETON	266	7230e15ca263ae9d733cabec0d0971abb0b3f0e5e2059cf0a98dfd1d1d73d9c4	건축PC구조부재조립	W_MID	프리케스트콘크리트공사 > 건축PC구조부재조립	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
c59d1724914a3d54974ea2bb87922dbf3e48dce6738c2f032299ee0219d592cd	SINGLETON	267	57e5faf031c6579ace5cbd07f4943d3993a1c1223f6eadfe7d062e3acf11a155	현장틸트-업콘크리트공사	W_MID	프리케스트콘크리트공사 > 현장틸트-업콘크리트공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
a35727bec64ace552ea87768f92eaa16bcde8af75c0da8aef1651a2880c7dc59	SINGLETON	268	7eb4e64be9df29fcaa2ece3d41973c572a41c6704e55c6a41e7356b413e21a79	PC부속공사	W_MID	프리케스트콘크리트공사 > PC부속공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
7bff8bea4adadcc060b1da4fdcdc0495bb16bb4f5f03c3737862541ba252cbc1	SINGLETON	2681	d5ea915017e7f076451956e9fdab4d46f19c7e617f2e22f6ff57c93a9b59a9bb	PC부속재설치공사	W_LEAF	프리케스트콘크리트공사 > PC부속공사 > PC부속재설치공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
1de6edbf54fb16a68cce24227808846671e18f26052abcc401d07ed7e2a48929	SINGLETON	2682	d1b90a65c1dad0b8b06dc9fa87e6d7ae12e921d461c70b4562d0a97f474e703b	PC조인트그라우팅	W_LEAF	프리케스트콘크리트공사 > PC부속공사 > PC조인트그라우팅	TASK	HOLD_RESOLVED_TASK	NOT_APPROVED
0159c0afba4f87a183671de62115913a8b31972b208227a187d443435754b047	SINGLETON	27	5abad6fd66555cb2dfa6e2bebdd6b6b4f284e898aa2097f09d948f30008041d0	강구조물공사	W_ROOT	강구조물공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
a9b19d41db62b02d613b384de089cb125f4481f51cc8fb9af7f657c10b31e7dd	SINGLETON	272	4923e964c0059bc1defe885cc4323b8243e03fa671d8fb117836e0c1aa27c549	철골가공 제작	W_MID	강구조물공사 > 철골가공 제작	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
4532feab3011c0f3e3dbc4f8ebdbc1bbb57fd2e8af87eba34cf03e3187886c2c	SINGLETON	2721	9fa3a80d7efb47607e5dbcea0042101412654f57a9b5881f2085cadb20d6a5f5	철골공장가공 제작	W_LEAF	강구조물공사 > 철골가공 제작 > 철골공장가공 제작	TASK	ORIGINAL_KEEP	NOT_APPROVED
b1e507d90ce24d1ba45813dbb84ce03f84f98d8500819efd5fec679b291d451c	SINGLETON	2725	500bc0bd19b681beaae3720a98a3767ccb2418fcdaaf7aef1a5df757268e90c1	철골현장가공 제작	W_LEAF	강구조물공사 > 철골가공 제작 > 철골현장가공 제작	TASK	ORIGINAL_KEEP	NOT_APPROVED
8f21587ec43018940afb947efb86af08c59f4ea101a9360830238770576fe31b	SINGLETON	273	643f650fde14f9a77eda98a2646a317578b5df27ead8b9e46a46887c82a69823	철골조립및설치	W_MID	강구조물공사 > 철골조립및설치	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
c3a4af8250b2ddde9a57933d9f504f0c07253c6585e858fcf0c3c23717a5f079	SINGLETON	2731	a88fb8f2c2a4764d71b4de93711f9c161ad07925c2fafe44cbe9750981dba67f	강교조립및설치	W_LEAF	강구조물공사 > 철골조립및설치 > 강교조립및설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
a7f8d16d41e860d90ed4a4758bc29bdcc38955ffd7302bd8acb44014b5d64dea	SINGLETON	2732	9db0343163850b56ee30adc7fa7e6f5488e1a44ac64495efcce6785b2974f836	건축철골조립및설치	W_LEAF	강구조물공사 > 철골조립및설치 > 건축철골조립및설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
3af8899fd0419578df83afe79beaaebcf1f336301fc986bf262e0f4c0b5c2d4c	SINGLETON	2733	7b47b4e2944ff68244cba4de9accb8da252d2243746aa3788aae9d6d74ff0d8e	플랜트철골조립및설치	W_LEAF	강구조물공사 > 철골조립및설치 > 플랜트철골조립및설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
290d01355efefc442840566d9e4a27899ae6a6a41a51f28bc140c18f98374bee	SINGLETON	2734	ca6b18afd8433f8a9c796ed812401d7be2c9ee93c9a721a995318e16fb3d9916	경량철골조립및설치	W_LEAF	강구조물공사 > 철골조립및설치 > 경량철골조립및설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
8ddb9d12db1eb623a8ed07d879759d57032095e6edaa0eed152d8b73ef5ba4f2	SINGLETON	2736	728d700326ba97e026fa390dd99b19ce81e38c59b8e6395a19509a7bbc829968	구조용알루미늄조립및설치	W_LEAF	강구조물공사 > 철골조립및설치 > 구조용알루미늄조립및설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
894d7093086b3017def26a1e2260a364fa47f606c33ec7b2fd42a620ed0a394e	SINGLETON	274	360ea08ac9ce35e56e88806535838882b2cb2c8fbf75663934d5a7fa4672a3b5	금속바닥판및부속설비설치	W_MID	강구조물공사 > 금속바닥판및부속설비설치	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
7653ce9c87a830de615a7872b94f36b4f95c24e3061fde52463033cfe2e1e438	SINGLETON	2741	36f8e1c92bcbd998af5a77cfc9f1e695af730e205d0fd2513e4f294dca8c4dc7	바닥판깔기	W_LEAF	강구조물공사 > 금속바닥판및부속설비설치 > 바닥판깔기	TASK	ORIGINAL_KEEP	NOT_APPROVED
ee18220e1e4a8324af2d5cbfa2f2561fbbcdf820aedda7a08111390db0e9377b	SINGLETON	2742	456156e1099f1ac108926cf0b6757085e31a802d69e476141398a3270121b162	철골계단설치	W_LEAF	강구조물공사 > 금속바닥판및부속설비설치 > 철골계단설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
ae98c6091dd38daa07cf5b8d0a6787234d1d84f26827c0621f3184d862c1980f	SINGLETON	2743	08deb8f7d068bb9d3142218c447c75aa873e48f853d40ca0feba9795ba32902e	회랑 통로설치	W_LEAF	강구조물공사 > 금속바닥판및부속설비설치 > 회랑 통로설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
25a54deb7083b33507aa5a73fdea688a17256e0bc6494bfa324e646bed130b7d	SINGLETON	2744	106270f50cb7f03e33842592ce2385d59c55dae71e944810fccc35b36fcb2bd3	계단 회랑 통로난간설치	W_LEAF	강구조물공사 > 금속바닥판및부속설비설치 > 계단 회랑 통로난간설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
3b8e15aef8d1cf78ed0f6af8044dd411b9e3189c9b1cf5cf9aa31b060ab8ab62	SINGLETON	2748	0108b65a9e55416d44e0305eb7644d6b7571b7a67cb3a505f734e73325efcb02	토목잡철물제작 설치	W_LEAF	강구조물공사 > 금속바닥판및부속설비설치 > 토목잡철물제작 설치	TASK	ORIGINAL_KEEP	NOT_APPROVED
e7b2885e1bfe92f116c5f7a790ef9390c064d76e62ebd3655eb8fd8ff8203a3e	SINGLETON	278	6f3669ae9ec26d86354f344c1e1a7996b4ecb411e8dc0a0b460fcdc301940e20	철골내화피복및도장	W_MID	강구조물공사 > 철골내화피복및도장	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
e28797a8110751205a06b5e1a960d5b85c61f3ff7158eea05e87d6fc23ef4f1f	SINGLETON	2781	61e033b9c18cd727fb8e33bbe170d902273139ce0036b6684f1b52a36ec266c2	철골내화피복	W_LEAF	강구조물공사 > 철골내화피복및도장 > 철골내화피복	TASK	ORIGINAL_KEEP	NOT_APPROVED
954af7f796af6729ca14c96447db4f0e030ef961edf3c87661d997fd0de22afb	SINGLETON	2785	b4b1c3adb878fdf18a4aee0774a067d1d744327968593f199d4869621efd33b0	철골 강교도장	W_LEAF	강구조물공사 > 철골내화피복및도장 > 철골 강교도장	TASK	ORIGINAL_KEEP	NOT_APPROVED
a3116afd51a8c076f7b6e832b64442a5ecffecfcae3ed6c03770ea81bb273df5	SINGLETON	279	ef30b16557057598271d9d495c6e0f76860b6796bb3e5e8b426c26a8f31e749e	기타강구조물공사	W_MID	강구조물공사 > 기타강구조물공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
b15cd2beb1d4901b6d710f491abe2a583003fdfe5fe6d98842ce0257c9159552	SINGLETON	31	0b5d8548b3bd86a2b349a375bad2d0663ac228ead7ab53ee77649882199e5643	토목배관공사및배수공사	W_ROOT	토목배관공사및배수공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
4f2e093b95fb979b6e7fe6f6e15610c29313de754e86cf0d7afde24ec2151dee	SINGLETON	311	bd90ea68420260c25122b721a943a0c96032f06305512a5ea784c26a482d2f23	토목배관부설	W_MID	토목배관공사및배수공사 > 토목배관부설	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
e88c9f6b19dfd56a209f04f3af68e12f86f754d622c73a5848b30bd91ac4639d	SINGLETON	3111	0b837aed2088bd4ddb5f739a4750fffdc298e196e54386d594ec38dc8c5396e1	콘크리트관부설	W_LEAF	토목배관공사및배수공사 > 토목배관부설 > 콘크리트관부설	TASK	ORIGINAL_KEEP	NOT_APPROVED
106095f71924384fb6883c27185490a29683f9ce6af50a8e71a082b6b132a447	SINGLETON	3112	cb9b1c3b9838c4a6d0e24af3c164cbf83fafa05c67eceb911f704778da7c2103	금속관부설	W_LEAF	토목배관공사및배수공사 > 토목배관부설 > 금속관부설	TASK	ORIGINAL_KEEP	NOT_APPROVED
7bf278541877f4e20baa73c0ba0493c6a18892d4c525e53d9221d8620c0d69cf	SINGLETON	3113	f640b3d20262dd1aafb8d47fb94a381e21fee7710f18586cbfc3967744c779b1	프라스틱관부설	W_LEAF	토목배관공사및배수공사 > 토목배관부설 > 프라스틱관부설	TASK	ORIGINAL_KEEP	NOT_APPROVED
ab5cb14d0f35c4b9c8716882ac8be1f632db619bed3db9e612c87d77954024a0	SINGLETON	314	693e3ce3b0d9c873382dcaa5f43db9da486f06e528222facc36d568297b97a2e	토목배관부대공사	W_MID	토목배관공사및배수공사 > 토목배관부대공사	PROCESS	ORIGINAL_KEEP	NOT_APPROVED
