review_no	seed_proposal_key	source_id	source_key	name	source_path	root_name	root_source_key	parent_name	parent_source_key	parent_path	parent_semantic_kind	parent_review_decision	parent_leaf_family_policy	sibling_count	sibling_names	same_name_cicw_count	same_name_cicw_paths	same_name_other_source_count	same_name_other_source_refs	reviewed_sibling_count	reviewed_sibling_refs	lexical_cues	current_semantic_kind	current_review_decision	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
1226	99f4ed1717f3ee76c82de2a11696f7c1735f96e0b0f29c08a3210adc3d892d6d	CIC_W	3642	비탈막이	하천및항만공사 > 호안공사 > 비탈막이	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	밑고정공사 | 비탈기초 | 비탈복공 | 호안정지석 | 하천바닥정지공사 | 방사돌제공사 | 시버스 | 기타호안공사	1	하천및항만공사 > 호안공사 > 비탈막이	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1227	b69479bab8150507480b81519d214c41e625e14eb47b0f71234e68da35a93f63	CIC_W	3643	비탈기초	하천및항만공사 > 호안공사 > 비탈기초	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	밑고정공사 | 비탈막이 | 비탈복공 | 호안정지석 | 하천바닥정지공사 | 방사돌제공사 | 시버스 | 기타호안공사	1	하천및항만공사 > 호안공사 > 비탈기초	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1228	d9c4828ad1a7764ec2abf1f92d3650d6a519e8443cc4c7e409260e8ead526bcc	CIC_W	3644	비탈복공	하천및항만공사 > 호안공사 > 비탈복공	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	밑고정공사 | 비탈막이 | 비탈기초 | 호안정지석 | 하천바닥정지공사 | 방사돌제공사 | 시버스 | 기타호안공사	1	하천및항만공사 > 호안공사 > 비탈복공	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1229	60b0494ecc362cf781450e2eea363d96c9c210cc075d8a15c9c0c8d4aa1a7c8f	CIC_W	3645	호안정지석	하천및항만공사 > 호안공사 > 호안정지석	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	밑고정공사 | 비탈막이 | 비탈기초 | 비탈복공 | 하천바닥정지공사 | 방사돌제공사 | 시버스 | 기타호안공사	1	하천및항만공사 > 호안공사 > 호안정지석	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1230	8f9d6844c8fe8a29bdb32d2afb0540d57e096a4b2d2c87f43f762ec68b8f98dc	CIC_W	3646	하천바닥정지공사	하천및항만공사 > 호안공사 > 하천바닥정지공사	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	밑고정공사 | 비탈막이 | 비탈기초 | 비탈복공 | 호안정지석 | 방사돌제공사 | 시버스 | 기타호안공사	1	하천및항만공사 > 호안공사 > 하천바닥정지공사	0		0		ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1231	de0f9fd40126cfa14be8dc5ccd640e832737f73b8957246bc81794c38a320c7a	CIC_W	3647	방사돌제공사	하천및항만공사 > 호안공사 > 방사돌제공사	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	밑고정공사 | 비탈막이 | 비탈기초 | 비탈복공 | 호안정지석 | 하천바닥정지공사 | 시버스 | 기타호안공사	1	하천및항만공사 > 호안공사 > 방사돌제공사	0		0		ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1232	24661728920634d5a3ca0bbc9c106b4ace06531d5a3e79df0d508b3c8d7b264a	CIC_W	3648	시버스	하천및항만공사 > 호안공사 > 시버스	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	밑고정공사 | 비탈막이 | 비탈기초 | 비탈복공 | 호안정지석 | 하천바닥정지공사 | 방사돌제공사 | 기타호안공사	1	하천및항만공사 > 호안공사 > 시버스	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1233	c083e6330c4cd71ecafc313e98a084acb857ecc6771ed48b65acf2bf5ea28e87	CIC_W	3649	기타호안공사	하천및항만공사 > 호안공사 > 기타호안공사	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	밑고정공사 | 비탈막이 | 비탈기초 | 비탈복공 | 호안정지석 | 하천바닥정지공사 | 방사돌제공사 | 시버스	1	하천및항만공사 > 호안공사 > 기타호안공사	0		0		ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1234	1654e0ad593b841c1bd390fe7e6357033eaa2c0a85d2147bf619a3d9799e5336	CIC_W	3671	계선부속설비	하천및항만공사 > 항만부속설비공사 > 계선부속설비	하천및항만공사	36	항만부속설비공사	367	하천및항만공사 > 항만부속설비공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	화물상 하선설비	1	하천및항만공사 > 항만부속설비공사 > 계선부속설비	0		0		CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1235	c2054275d447dfaad2f7132d07106c561cc553d9df99a528f65bf318907b1c59	CIC_W	3672	화물상 하선설비	하천및항만공사 > 항만부속설비공사 > 화물상 하선설비	하천및항만공사	36	항만부속설비공사	367	하천및항만공사 > 항만부속설비공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	계선부속설비	1	하천및항만공사 > 항만부속설비공사 > 화물상 하선설비	0		0		CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1236	a7c2e72510cb143927182026c353712d61a9a401380d63c9408f575899b43e2d	CIC_W	3681	하천 해상오염방지	하천및항만공사 > 하천 항만부속공사 > 하천 해상오염방지	하천및항만공사	36	하천 항만부속공사	368	하천및항만공사 > 하천 항만부속공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	하천 해상방식	1	하천및항만공사 > 하천 항만부속공사 > 하천 해상오염방지	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1237	2c412c5f5936e4134bd3fd68841ffda3eb8ba9bc51cf4689312e6cb64258b2f6	CIC_W	3688	하천 해상방식	하천및항만공사 > 하천 항만부속공사 > 하천 해상방식	하천및항만공사	36	하천 항만부속공사	368	하천및항만공사 > 하천 항만부속공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	하천 해상오염방지	1	하천및항만공사 > 하천 항만부속공사 > 하천 해상방식	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1238	cb75f9a4b2afc29ce99451be7085432c1230a20544dd877b2cd954c99ee9fe63	CIC_W	3712	휠터재료축조	댐공사 > 휠댐(제방) > 휠터재료축조	댐공사	37	휠댐(제방)	371	댐공사 > 휠댐(제방)	CLASSIFICATION	REJECT	NOT_ASSESSED	5	불투수성재료축조 | 사력재료축조 | 암석재료축조 | 랜덤재료축조 | Riprap재료축조	1	댐공사 > 휠댐(제방) > 휠터재료축조	0		2	3711:불투수성재료축조:TASK:KEEP_AS_DISTINCT | 3716:Riprap재료축조:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1239	7d95067951620c85b421f5755a6f548addc7560a2b575fa41aa5b6ad5c842440	CIC_W	3713	사력재료축조	댐공사 > 휠댐(제방) > 사력재료축조	댐공사	37	휠댐(제방)	371	댐공사 > 휠댐(제방)	CLASSIFICATION	REJECT	NOT_ASSESSED	5	불투수성재료축조 | 휠터재료축조 | 암석재료축조 | 랜덤재료축조 | Riprap재료축조	1	댐공사 > 휠댐(제방) > 사력재료축조	0		2	3711:불투수성재료축조:TASK:KEEP_AS_DISTINCT | 3716:Riprap재료축조:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1240	3b0872eaa57efc0f21211178ae8ac9547b933f311acf34c82fcd23284f2e53b4	CIC_W	3714	암석재료축조	댐공사 > 휠댐(제방) > 암석재료축조	댐공사	37	휠댐(제방)	371	댐공사 > 휠댐(제방)	CLASSIFICATION	REJECT	NOT_ASSESSED	5	불투수성재료축조 | 휠터재료축조 | 사력재료축조 | 랜덤재료축조 | Riprap재료축조	1	댐공사 > 휠댐(제방) > 암석재료축조	0		2	3711:불투수성재료축조:TASK:KEEP_AS_DISTINCT | 3716:Riprap재료축조:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1241	757b625de118fc99e9aaf62c462dbb8df366fa79bdf3e875644fa595da74d174	CIC_W	3715	랜덤재료축조	댐공사 > 휠댐(제방) > 랜덤재료축조	댐공사	37	휠댐(제방)	371	댐공사 > 휠댐(제방)	CLASSIFICATION	REJECT	NOT_ASSESSED	5	불투수성재료축조 | 휠터재료축조 | 사력재료축조 | 암석재료축조 | Riprap재료축조	1	댐공사 > 휠댐(제방) > 랜덤재료축조	0		2	3711:불투수성재료축조:TASK:KEEP_AS_DISTINCT | 3716:Riprap재료축조:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1242	fae1a47067eba05f77f5b29541dff343b99b1105caa31b61f7572f93825c4ef4	CIC_W	3721	상류블랑켓	댐공사 > 표면차수벽형댐 > 상류블랑켓	댐공사	37	표면차수벽형댐	372	댐공사 > 표면차수벽형댐	CLASSIFICATION	REJECT	INSUFFICIENT_EVIDENCE	2	표면슬라브지지층 | 표면차수슬라브콘크리트	1	댐공사 > 표면차수벽형댐 > 상류블랑켓	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1243	c42614c2937349248253e18a0dc120e60dd2fb87b3ef2614351457f68851399c	CIC_W	3722	표면슬라브지지층	댐공사 > 표면차수벽형댐 > 표면슬라브지지층	댐공사	37	표면차수벽형댐	372	댐공사 > 표면차수벽형댐	CLASSIFICATION	REJECT	INSUFFICIENT_EVIDENCE	2	상류블랑켓 | 표면차수슬라브콘크리트	1	댐공사 > 표면차수벽형댐 > 표면슬라브지지층	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1244	a60f09b190db0de12d06d63aefe53ec683bef9044d555e60dbc55ba8bd1ab54c	CIC_W	3723	표면차수슬라브콘크리트	댐공사 > 표면차수벽형댐 > 표면차수슬라브콘크리트	댐공사	37	표면차수벽형댐	372	댐공사 > 표면차수벽형댐	CLASSIFICATION	REJECT	INSUFFICIENT_EVIDENCE	2	상류블랑켓 | 표면슬라브지지층	1	댐공사 > 표면차수벽형댐 > 표면차수슬라브콘크리트	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1245	ba5760aa9678fbbdddd824bf1815fc3aab9f758a8d4b1b7ecd348ce017a32641	CIC_W	3823	세그먼트옹벽	옹벽공사 > 조적식옹벽 > 세그먼트옹벽	옹벽공사	38	조적식옹벽	382	옹벽공사 > 조적식옹벽	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	PC옹벽 | 블록조적옹벽 | 석축쌓기	1	옹벽공사 > 조적식옹벽 > 세그먼트옹벽	0		2	3821:PC옹벽:FACILITY_EQUIPMENT:REJECT | 3822:블록조적옹벽:FACILITY_EQUIPMENT:REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1246	8987918f4686df96cea8de8372679ce1f52fc567d21698c737e2b9e54dc61ed6	CIC_W	3827	석축쌓기	옹벽공사 > 조적식옹벽 > 석축쌓기	옹벽공사	38	조적식옹벽	382	옹벽공사 > 조적식옹벽	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	PC옹벽 | 블록조적옹벽 | 세그먼트옹벽	1	옹벽공사 > 조적식옹벽 > 석축쌓기	0		2	3821:PC옹벽:FACILITY_EQUIPMENT:REJECT | 3822:블록조적옹벽:FACILITY_EQUIPMENT:REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1247	468457497b76f3f7017b5b3953c28e03bd1264295c83058362bf39b73927c2fd	CIC_W	3891	가비온옹벽	옹벽공사 > 기타옹벽공사 > 가비온옹벽	옹벽공사	38	기타옹벽공사	389	옹벽공사 > 기타옹벽공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	모래마대옹벽	1	옹벽공사 > 기타옹벽공사 > 가비온옹벽	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1248	e127860026c9ee7aeda2ab8841081187587aecb1f3e9054c8cb08c6282752763	CIC_W	3892	모래마대옹벽	옹벽공사 > 기타옹벽공사 > 모래마대옹벽	옹벽공사	38	기타옹벽공사	389	옹벽공사 > 기타옹벽공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	가비온옹벽	1	옹벽공사 > 기타옹벽공사 > 모래마대옹벽	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1249	ccd2a38868bf65bde57899ed6770e53b4dbeb6816fdcde04768f10c0743f9809	CIC_W	4112	점토질벽돌	조적공사 > 벽돌조적공사 > 점토질벽돌	조적공사	41	벽돌조적공사	411	조적공사 > 벽돌조적공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	6	시멘트벽돌 | 경량벽돌 | 고압벽돌 | 내화벽돌 | 내부식성벽돌 | 특수벽돌	1	조적공사 > 벽돌조적공사 > 점토질벽돌	0		1	4111:시멘트벽돌:MATERIAL_COMPONENT:REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1250	066d76195befa007ca6ba7effc14beceef46f3a4bdb756c35860a15c47f5cfa5	CIC_W	4113	경량벽돌	조적공사 > 벽돌조적공사 > 경량벽돌	조적공사	41	벽돌조적공사	411	조적공사 > 벽돌조적공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	6	시멘트벽돌 | 점토질벽돌 | 고압벽돌 | 내화벽돌 | 내부식성벽돌 | 특수벽돌	1	조적공사 > 벽돌조적공사 > 경량벽돌	0		1	4111:시멘트벽돌:MATERIAL_COMPONENT:REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1251	bbe171b138098872d58ec43c9010b2bfcce9bc22ccf3e98f93ae0d3bcddef813	CIC_W	4114	고압벽돌	조적공사 > 벽돌조적공사 > 고압벽돌	조적공사	41	벽돌조적공사	411	조적공사 > 벽돌조적공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	6	시멘트벽돌 | 점토질벽돌 | 경량벽돌 | 내화벽돌 | 내부식성벽돌 | 특수벽돌	1	조적공사 > 벽돌조적공사 > 고압벽돌	0		1	4111:시멘트벽돌:MATERIAL_COMPONENT:REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1252	15e7754023107ba48a3a9f639eab2ec8b52b6b72ad7f92775889a7855e9daccf	CIC_W	4116	내화벽돌	조적공사 > 벽돌조적공사 > 내화벽돌	조적공사	41	벽돌조적공사	411	조적공사 > 벽돌조적공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	6	시멘트벽돌 | 점토질벽돌 | 경량벽돌 | 고압벽돌 | 내부식성벽돌 | 특수벽돌	1	조적공사 > 벽돌조적공사 > 내화벽돌	0		1	4111:시멘트벽돌:MATERIAL_COMPONENT:REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1253	f11b8bdf116ac27d6431670af9a097dbe55e217b2459b7275a97dbbd5c6e66b6	CIC_W	4117	내부식성벽돌	조적공사 > 벽돌조적공사 > 내부식성벽돌	조적공사	41	벽돌조적공사	411	조적공사 > 벽돌조적공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	6	시멘트벽돌 | 점토질벽돌 | 경량벽돌 | 고압벽돌 | 내화벽돌 | 특수벽돌	1	조적공사 > 벽돌조적공사 > 내부식성벽돌	0		1	4111:시멘트벽돌:MATERIAL_COMPONENT:REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1254	1f3322a00bf24eb9afa1dd39b9d295ddc59526b01e96a699c02f904736975246	CIC_W	4118	특수벽돌	조적공사 > 벽돌조적공사 > 특수벽돌	조적공사	41	벽돌조적공사	411	조적공사 > 벽돌조적공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	6	시멘트벽돌 | 점토질벽돌 | 경량벽돌 | 고압벽돌 | 내화벽돌 | 내부식성벽돌	1	조적공사 > 벽돌조적공사 > 특수벽돌	0		1	4111:시멘트벽돌:MATERIAL_COMPONENT:REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1255	100b59e3fd2edfacb9c0f0c4e40fd2f71ed6fb7c969ae5cf8937bb6f2bcabdf2	CIC_W	4131	콘크리트블록	조적공사 > 블록조적공사 > 콘크리트블록	조적공사	41	블록조적공사	413	조적공사 > 블록조적공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	점토질블록(테라코타) | 내화블록 | 내부식성블록 | 특수블록	1	조적공사 > 블록조적공사 > 콘크리트블록	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1256	7c8bcd716b7efb70ccb0f43982a9245cfba7e1ab5e9018049976b7eb2d1b2e4d	CIC_W	4132	점토질블록(테라코타)	조적공사 > 블록조적공사 > 점토질블록(테라코타)	조적공사	41	블록조적공사	413	조적공사 > 블록조적공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	콘크리트블록 | 내화블록 | 내부식성블록 | 특수블록	1	조적공사 > 블록조적공사 > 점토질블록(테라코타)	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1257	dfd8677e550abbe663b3f6fa8667845ddd7b5ce3d3324a6a1cd35fbd31905599	CIC_W	4136	내화블록	조적공사 > 블록조적공사 > 내화블록	조적공사	41	블록조적공사	413	조적공사 > 블록조적공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	콘크리트블록 | 점토질블록(테라코타) | 내부식성블록 | 특수블록	1	조적공사 > 블록조적공사 > 내화블록	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1258	a43fa18300c302ad9b19577fb6240f985fec68520b4c29a2768b196bca90ac3b	CIC_W	4137	내부식성블록	조적공사 > 블록조적공사 > 내부식성블록	조적공사	41	블록조적공사	413	조적공사 > 블록조적공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	콘크리트블록 | 점토질블록(테라코타) | 내화블록 | 특수블록	1	조적공사 > 블록조적공사 > 내부식성블록	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1259	a59cc0cd73edd1302670b8e9fe73c3cee8704dd5a9cfa88c12c387f58376e912	CIC_W	4138	특수블록	조적공사 > 블록조적공사 > 특수블록	조적공사	41	블록조적공사	413	조적공사 > 블록조적공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	콘크리트블록 | 점토질블록(테라코타) | 내화블록 | 내부식성블록	1	조적공사 > 블록조적공사 > 특수블록	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1260	3e7f1e531134893452da1903bac43d090e519a24d5065a595b5039269f22f0ea	CIC_W	4151	유리블록쌓기	조적공사 > 유리블록 > 유리블록쌓기	조적공사	41	유리블록	415	조적공사 > 유리블록	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	1	유리블록판넬설치	1	조적공사 > 유리블록 > 유리블록쌓기	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1261	fd23d55d8ef7d3ec2a8a37f20c66e060e6dd57506ef5aabc51de433055962d27	CIC_W	4152	유리블록판넬설치	조적공사 > 유리블록 > 유리블록판넬설치	조적공사	41	유리블록	415	조적공사 > 유리블록	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	1	유리블록쌓기	1	조적공사 > 유리블록 > 유리블록판넬설치	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1262	df2ea452674ff73fba8259d2453e3ab2264171874f466ff491a2b1aa88b506c3	CIC_W	4161	대리석조적	조적공사 > 가공석재조적 > 대리석조적	조적공사	41	가공석재조적	416	조적공사 > 가공석재조적	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	화강석조적 | 사암조적 | 석회암조적 | 천연슬레이트조적 | 인조석조적	1	조적공사 > 가공석재조적 > 대리석조적	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1263	c691f0610b736a0f407488a78f105d8f3a5b1eede80885e90eb45872352007da	CIC_W	4162	화강석조적	조적공사 > 가공석재조적 > 화강석조적	조적공사	41	가공석재조적	416	조적공사 > 가공석재조적	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	대리석조적 | 사암조적 | 석회암조적 | 천연슬레이트조적 | 인조석조적	1	조적공사 > 가공석재조적 > 화강석조적	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1264	a28fc20c81c40fe39688e167a995dd581a8c704f30ffc49e81a63133ba1ebe4a	CIC_W	4163	사암조적	조적공사 > 가공석재조적 > 사암조적	조적공사	41	가공석재조적	416	조적공사 > 가공석재조적	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	대리석조적 | 화강석조적 | 석회암조적 | 천연슬레이트조적 | 인조석조적	1	조적공사 > 가공석재조적 > 사암조적	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1265	70cd640ae09f826eba7576b8608a8f8150aa399556da6fc1f6726a3cb352e4c4	CIC_W	4164	석회암조적	조적공사 > 가공석재조적 > 석회암조적	조적공사	41	가공석재조적	416	조적공사 > 가공석재조적	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	대리석조적 | 화강석조적 | 사암조적 | 천연슬레이트조적 | 인조석조적	1	조적공사 > 가공석재조적 > 석회암조적	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1266	ae35ca6cc43731468321da40c8945afe86a01670bfdb98c77bf88e90632d0646	CIC_W	4165	천연슬레이트조적	조적공사 > 가공석재조적 > 천연슬레이트조적	조적공사	41	가공석재조적	416	조적공사 > 가공석재조적	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	대리석조적 | 화강석조적 | 사암조적 | 석회암조적 | 인조석조적	1	조적공사 > 가공석재조적 > 천연슬레이트조적	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1267	f89929a4593eef34313ffb2de365c182100f57eaa11257d95af1a772e1773afc	CIC_W	4166	인조석조적	조적공사 > 가공석재조적 > 인조석조적	조적공사	41	가공석재조적	416	조적공사 > 가공석재조적	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	대리석조적 | 화강석조적 | 사암조적 | 석회암조적 | 천연슬레이트조적	1	조적공사 > 가공석재조적 > 인조석조적	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1268	ddeb2e2829fb13948a1c37d77e564f236112884394cfd51875f0da355189f8cf	CIC_W	4171	와이어판넬	조적공사 > 조적용조립판넬 > 와이어판넬	조적공사	41	조적용조립판넬	417	조적공사 > 조적용조립판넬	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	2	세라믹판넬 | 테라코타판넬 - - 대․중․소 분류대․중․소 분류	1	조적공사 > 조적용조립판넬 > 와이어판넬	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1269	3d5f11a10a96b6974dc8d28193f7689e8e696049cda8b7128a629668238b4a43	CIC_W	4172	세라믹판넬	조적공사 > 조적용조립판넬 > 세라믹판넬	조적공사	41	조적용조립판넬	417	조적공사 > 조적용조립판넬	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	2	와이어판넬 | 테라코타판넬 - - 대․중․소 분류대․중․소 분류	1	조적공사 > 조적용조립판넬 > 세라믹판넬	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1270	f6d1609107169282751418db3b64aadf7aa7163fa73bde02e81e08d65a7d7993	CIC_W	4173	테라코타판넬 - - 대․중․소 분류대․중․소 분류	조적공사 > 조적용조립판넬 > 테라코타판넬 - - 대․중․소 분류대․중․소 분류	조적공사	41	조적용조립판넬	417	조적공사 > 조적용조립판넬	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	2	와이어판넬 | 세라믹판넬	1	조적공사 > 조적용조립판넬 > 테라코타판넬 - - 대․중․소 분류대․중․소 분류	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1271	ca1aca0bb1b052e3442849fa95e28925324f3c0ed899cd921c207a1170c25890	CIC_W	4181	보강기둥설치	조적공사 > 조적부속공사 > 보강기둥설치	조적공사	41	조적부속공사	418	조적공사 > 조적부속공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	보강보설치 | 인방설치 | 창선반(씰)설치 | 외벽발수처리	1	조적공사 > 조적부속공사 > 보강기둥설치	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1272	6ab72342f63bd4a40a1c73372f06a5c553018c10ba90fa319cd5d8ce20278b2b	CIC_W	4182	보강보설치	조적공사 > 조적부속공사 > 보강보설치	조적공사	41	조적부속공사	418	조적공사 > 조적부속공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	보강기둥설치 | 인방설치 | 창선반(씰)설치 | 외벽발수처리	1	조적공사 > 조적부속공사 > 보강보설치	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
